Dataset name: augmented_masked_with_unmasked_dataset,Model: Models/Embeddings_based/NN_1024_768_300/Without_Unmasked/Masked/model.pth,Accuracy: 0.03133333333333333,Precision: 0.03133333333333333,Recall: 0.03133333333333333,F1 Score: 0.03133333333333333,"Confusion Matrix:
[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: augmented_masked_with_unmasked_dataset,Model: Models/Embeddings_based/NN_1024_768_300/With_Unmasked/Augmented_Masked/model.pth,Accuracy: 0.0006666666666666666,Precision: 0.0006666666666666666,Recall: 0.0006666666666666666,F1 Score: 0.0006666666666666666,"Confusion Matrix:
[[1 1 1 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: augmented_masked_with_unmasked_dataset,Model: Models/Embeddings_based/NN_1024_768_300/Without_Unmasked/Augmented_Masked/model.pth,Accuracy: 0.001,Precision: 0.001,Recall: 0.001,F1 Score: 0.001,"Confusion Matrix:
[[1 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: augmented_masked_with_unmasked_dataset,Model: Models/Input_ids_based/NN_1024_768_300/Unmasked/model.pth,Accuracy: 0.5451666666666667,Precision: 0.5451666666666667,Recall: 0.5451666666666667,F1 Score: 0.5451666666666667,"Confusion Matrix:
[[4 0 0 ... 0 0 0]
 [0 3 0 ... 0 0 0]
 [0 0 3 ... 0 0 0]
 ...
 [0 0 0 ... 2 0 0]
 [0 0 0 ... 0 2 0]
 [0 0 0 ... 0 0 3]]
"
Dataset name: augmented_masked_with_unmasked_dataset,Model: Models/Input_ids_based/NN_1024_768_300/With_Unmasked/Masked/model.pth,Accuracy: 0.0005,Precision: 0.0005,Recall: 0.0005,F1 Score: 0.0005,"Confusion Matrix:
[[0 3 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: augmented_masked_with_unmasked_dataset,Model: Models/Input_ids_based/NN_1024_768_300/Without_Unmasked/Masked/model.pth,Accuracy: 0.21083333333333334,Precision: 0.21083333333333334,Recall: 0.21083333333333334,F1 Score: 0.21083333333333337,"Confusion Matrix:
[[0 0 0 ... 0 0 0]
 [0 1 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 1 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 3]]
"
Dataset name: augmented_masked_with_unmasked_dataset,Model: Models/Input_ids_based/NN_1024_768_300/With_Unmasked/Augmented_Masked/model.pth,Accuracy: 0.0006666666666666666,Precision: 0.0006666666666666666,Recall: 0.0006666666666666666,F1 Score: 0.0006666666666666666,"Confusion Matrix:
[[1 1 1 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: augmented_masked_with_unmasked_dataset,Model: Models/Input_ids_based/NN_1024_768_300/Without_Unmasked/Augmented_Masked/model.pth,Accuracy: 0.0013333333333333333,Precision: 0.0013333333333333333,Recall: 0.0013333333333333333,F1 Score: 0.0013333333333333333,"Confusion Matrix:
[[3 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: augmented_masked_without_unmasked_dataset,Model: Models/Embeddings_based/NN_1024_768_300/Unmasked/model.pth,Accuracy: 0.0992,Precision: 0.0992,Recall: 0.0992,F1 Score: 0.0992,"Confusion Matrix:
[[3 0 0 ... 0 0 0]
 [0 2 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 1 0 0]
 [0 0 0 ... 0 2 0]
 [0 0 0 ... 0 0 1]]
"
Dataset name: augmented_masked_without_unmasked_dataset,Model: Models/Embeddings_based/NN_1024_768_300/With_Unmasked/Masked/model.pth,Accuracy: 0.0008,Precision: 0.0008,Recall: 0.0008,F1 Score: 0.0007999999999999999,"Confusion Matrix:
[[0 2 0 ... 0 0 0]
 [0 0 1 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
